 SOUID,    DATE,   TG, Q_TG
102254,19561203,   51,    0
102254,19561204,   91,    0
102254,19561205,   85,    0
102254,19561206,   48,    0
102254,19561207,   62,    0
102254,19561208,   44,    0
102254,19561209,   71,    0
102254,19561210,   64,    0
102254,19561211,   63,    0
102254,19561212,   80,    0
102254,19561213,   65,    0
102254,19561214,   59,    0
102254,19561215,   85,    0
102254,19561216,  102,    0
102254,19561217,   84,    0
102254,19561218,   60,    0
102254,19561219,   47,    0
102254,19561220,   37,    0
102254,19561221,   12,    0
102254,19561222,    2,    0
102254,19561223,   -4,    0
102254,19561224,  -16,    0
102254,19561225,  -48,    0
102254,19561226,  -62,    0
102254,19561227,  -56,    0
102254,19561228,  -73,    0
102254,19561229,  -31,    0
102254,19561230,  -54,    0
102254,19561231,  -74,    0
102254,19570101,  -42,    0
102254,19570102,  -41,    0
102254,19570103,    1,    0
102254,19570104,   24,    0
102254,19570105,   92,    0
102254,19570106,   76,    0
102254,19570107,   53,    0
102254,19570108,   70,    0
102254,19570109,   76,    0
102254,19570110,   31,    0
102254,19570111,   18,    0
102254,19570112,   28,    0
102254,19570113,   24,    0
102254,19570114,  -25,    0
102254,19570115,  -73,    0
102254,19570116,  -36,    0
102254,19570117,  -37,    0
102254,19570118,  -28,    0
102254,19570119,    4,    0
102254,19570120,   -9,    0
102254,19570121,  -37,    0
102254,19570122,  -28,    0
102254,19570123,  -18,    0
102254,19570124,  -26,    0
102254,19570125,   12,    0
102254,19570126,   19,    0
102254,19570127,   42,    0
102254,19570128,   28,    0
102254,19570129,   34,    0
102254,19570130,   42,    0
102254,19570131,   38,    0
102254,19570201,  102,    0
102254,19570202,   84,    0
102254,19570203,   57,    0
102254,19570204,   81,    0
102254,19570205,   72,    0
102254,19570206,   73,    0
102254,19570207,   60,    0
102254,19570208,   78,    0
102254,19570209,   60,    0
102254,19570210,   64,    0
102254,19570211,   44,    0
102254,19570212,   42,    0
102254,19570213,   58,    0
102254,19570214,   57,    0
102254,19570215,   36,    0
102254,19570216,   31,    0
102254,19570217,    9,    0
102254,19570218,   22,    0
102254,19570219,   24,    0
102254,19570220,   39,    0
102254,19570221,   20,    0
102254,19570222,   15,    0
102254,19570223,   -5,    0
102254,19570224,    3,    0
102254,19570225,    6,    0
102254,19570226,   19,    0
102254,19570227,   35,    0
102254,19570228,    8,    0
102254,19570301,   -8,    0
102254,19570302,    3,    0
102254,19570303,   20,    0
102254,19570304,   44,    0
102254,19570305,   21,    0
102254,19570306,   27,    0
102254,19570307,   47,    0
102254,19570308,   43,    0
102254,19570309,   30,    0
102254,19570310,   35,    0
102254,19570311,   49,    0
102254,19570312,   66,    0
102254,19570313,   97,    0
102254,19570314,  102,    0
102254,19570315,   97,    0
102254,19570316,   26,    0
102254,19570317,   93,    0
102254,19570318,   92,    0
102254,19570319,   91,    0
102254,19570320,  109,    0
102254,19570321,   79,    0
102254,19570322,   80,    0
102254,19570323,   90,    0
102254,19570324,   49,    0
102254,19570325,   85,    0
102254,19570326,  117,    0
102254,19570327,  120,    0
102254,19570328,   78,    0
102254,19570329,   59,    0
102254,19570330,   50,    0
102254,19570331,   36,    0
102254,19570401,   60,    0
102254,19570402,   76,    0
102254,19570403,   98,    0
102254,19570404,  122,    0
102254,19570405,  125,    0
102254,19570406,   66,    0
102254,19570407,   47,    0
102254,19570408,   35,    0
102254,19570409,   64,    0
102254,19570410,   68,    0
102254,19570411,   40,    0
102254,19570412,   18,    0
102254,19570413,    4,    0
102254,19570414,   22,    0
102254,19570415,   46,    0
102254,19570416,  101,    0
102254,19570417,  102,    0
102254,19570418,  102,    0
102254,19570419,   80,    0
102254,19570420,   70,    0
102254,19570421,   78,    0
102254,19570422,   81,    0
102254,19570423,   93,    0
102254,19570424,  100,    0
102254,19570425,   67,    0
102254,19570426,   99,    0
102254,19570427,  142,    0
102254,19570428,  141,    0
102254,19570429,  143,    0
102254,19570430,   90,    0
102254,19570501,   84,    0
102254,19570502,  101,    0
102254,19570503,   93,    0
102254,19570504,   60,    0
102254,19570505,   39,    0
102254,19570506,   43,    0
102254,19570507,   44,    0
102254,19570508,   25,    0
102254,19570509,   76,    0
102254,19570510,  114,    0
102254,19570511,  140,    0
102254,19570512,  143,    0
102254,19570513,  138,    0
102254,19570514,  131,    0
102254,19570515,  170,    0
102254,19570516,  118,    0
102254,19570517,  134,    0
102254,19570518,  166,    0
102254,19570519,  164,    0
102254,19570520,  102,    0
102254,19570521,  103,    0
102254,19570522,   99,    0
102254,19570523,   98,    0
102254,19570524,  118,    0
102254,19570525,   98,    0
102254,19570526,   82,    0
102254,19570527,   91,    0
102254,19570528,   87,    0
102254,19570529,  123,    0
102254,19570530,  144,    0
102254,19570531,  159,    0
102254,19570601,  154,    0
102254,19570602,  168,    0
102254,19570603,  194,    0
102254,19570604,  166,    0
102254,19570605,  126,    0
102254,19570606,  127,    0
102254,19570607,  151,    0
102254,19570608,  187,    0
102254,19570609,  180,    0
102254,19570610,  214,    0
102254,19570611,  154,    0
102254,19570612,  134,    0
102254,19570613,  156,    0
102254,19570614,  210,    0
102254,19570615,  214,    0
102254,19570616,  228,    0
102254,19570617,  240,    0
102254,19570618,  232,    0
102254,19570619,  240,    0
102254,19570620,  196,    0
102254,19570621,  209,    0
102254,19570622,  132,    0
102254,19570623,  124,    0
102254,19570624,  123,    0
102254,19570625,  106,    0
102254,19570626,  145,    0
102254,19570627,  168,    0
102254,19570628,  223,    0
102254,19570629,  254,    0
102254,19570630,  251,    0
102254,19570701,  260,    0
102254,19570702,  214,    0
102254,19570703,  234,    0
102254,19570704,  258,    0
102254,19570705,  232,    0
102254,19570706,  236,    0
102254,19570707,  251,    0
102254,19570708,  224,    0
102254,19570709,  184,    0
102254,19570710,  163,    0
102254,19570711,  168,    0
102254,19570712,  195,    0
102254,19570713,  201,    0
102254,19570714,  180,    0
102254,19570715,  166,    0
102254,19570716,  163,    0
102254,19570717,  169,    0
102254,19570718,  195,    0
102254,19570719,  191,    0
102254,19570720,  166,    0
102254,19570721,  168,    0
102254,19570722,  156,    0
102254,19570723,  161,    0
102254,19570724,  149,    0
102254,19570725,  143,    0
102254,19570726,  166,    0
102254,19570727,  148,    0
102254,19570728,  146,    0
102254,19570729,  154,    0
102254,19570730,  151,    0
102254,19570731,  159,    0
102254,19570801,  176,    0
102254,19570802,  156,    0
102254,19570803,  154,    0
102254,19570804,  159,    0
102254,19570805,  172,    0
102254,19570806,  200,    0
102254,19570807,  174,    0
102254,19570808,  194,    0
102254,19570809,  200,    0
102254,19570810,  188,    0
102254,19570811,  212,    0
102254,19570812,  184,    0
102254,19570813,  181,    0
102254,19570814,  166,    0
102254,19570815,  161,    0
102254,19570816,  147,    0
102254,19570817,  147,    0
102254,19570818,  144,    0
102254,19570819,  151,    0
102254,19570820,  168,    0
102254,19570821,  144,    0
102254,19570822,  130,    0
102254,19570823,  153,    0
102254,19570824,  123,    0
102254,19570825,  128,    0
102254,19570826,  136,    0
102254,19570827,  130,    0
102254,19570828,  120,    0
102254,19570829,  124,    0
102254,19570830,  132,    0
102254,19570831,  122,    0
102254,19570901,  142,    0
102254,19570902,  145,    0
102254,19570903,  126,    0
102254,19570904,  120,    0
102254,19570905,  133,    0
102254,19570906,  146,    0
102254,19570907,  180,    0
102254,19570908,  192,    0
102254,19570909,  140,    0
102254,19570910,  138,    0
102254,19570911,  154,    0
102254,19570912,  113,    0
102254,19570913,  105,    0
102254,19570914,  112,    0
102254,19570915,  112,    0
102254,19570916,  100,    0
102254,19570917,  114,    0
102254,19570918,  116,    0
102254,19570919,  133,    0
102254,19570920,  104,    0
102254,19570921,  118,    0
102254,19570922,  158,    0
102254,19570923,  149,    0
102254,19570924,   84,    0
102254,19570925,   82,    0
102254,19570926,   67,    0
102254,19570927,  101,    0
102254,19570928,  120,    0
102254,19570929,   79,    0
102254,19570930,   71,    0
102254,19571001,   70,    0
102254,19571002,   51,    0
102254,19571003,   78,    0
102254,19571004,   76,    0
102254,19571005,   88,    0
102254,19571006,  125,    0
102254,19571007,  108,    0
102254,19571008,  130,    0
102254,19571009,  104,    0
102254,19571010,  108,    0
102254,19571011,  104,    0
102254,19571012,  114,    0
102254,19571013,   86,    0
102254,19571014,  101,    0
102254,19571015,   97,    0
102254,19571016,  103,    0
102254,19571017,  114,    0
102254,19571018,  150,    0
102254,19571019,  112,    0
102254,19571020,   86,    0
102254,19571021,   88,    0
102254,19571022,   79,    0
102254,19571023,   78,    0
102254,19571024,  100,    0
102254,19571025,  106,    0
102254,19571026,  110,    0
102254,19571027,   97,    0
102254,19571028,  102,    0
102254,19571029,  111,    0
102254,19571030,  113,    0
102254,19571031,  118,    0
102254,19571101,   95,    0
102254,19571102,   67,    0
102254,19571103,   64,    0
102254,19571104,   84,    0
102254,19571105,  100,    0
102254,19571106,  102,    0
102254,19571107,   73,    0
102254,19571108,   66,    0
102254,19571109,   72,    0
102254,19571110,   80,    0
102254,19571111,   94,    0
102254,19571112,   61,    0
102254,19571113,   26,    0
102254,19571114,    2,    0
102254,19571115,   19,    0
102254,19571116,   23,    0
102254,19571117,   29,    0
102254,19571118,   24,    0
102254,19571119,   31,    0
102254,19571120,    5,    0
102254,19571121,   -6,    0
102254,19571122,    7,    0
102254,19571123,   44,    0
102254,19571124,   53,    0
102254,19571125,   64,    0
102254,19571126,   66,    0
102254,19571127,   84,    0
102254,19571128,   88,    0
102254,19571129,    8,    0
102254,19571130,  -42,    0
102254,19571201,  -19,    0
102254,19571202,   10,    0
102254,19571203,   35,    0
102254,19571204,   42,    0
102254,19571205,   56,    0
102254,19571206,   22,    0
102254,19571207,    8,    0
102254,19571208,   78,    0
102254,19571209,   14,    0
102254,19571210,   -3,    0
102254,19571211,   -7,    0
102254,19571212,   -3,    0
102254,19571213,   -8,    0
102254,19571214,   -1,    0
102254,19571215,  -51,    0
102254,19571216, -165,    0
102254,19571217, -126,    0
102254,19571218,  -44,    0
102254,19571219,   10,    0
102254,19571220,    3,    0
102254,19571221,   30,    0
102254,19571222,   24,    0
102254,19571223,   12,    0
102254,19571224,   16,    0
102254,19571225,   14,    0
102254,19571226,   30,    0
102254,19571227,   30,    0
102254,19571228,   40,    0
102254,19571229,   42,    0
102254,19571230,   38,    0
102254,19571231,   14,    0
102254,19580101,    3,    0
102254,19580102,  -32,    0
102254,19580103, -107,    0
102254,19580104,  -76,    0
102254,19580105,   -5,    0
102254,19580106,   23,    0
102254,19580107,   22,    0
102254,19580108,   -8,    0
102254,19580109,   42,    0
102254,19580110,   19,    0
102254,19580111,   28,    0
102254,19580112,   34,    0
102254,19580113,   24,    0
102254,19580114,   11,    0
102254,19580115,    2,    0
102254,19580116,   28,    0
102254,19580117,   53,    0
102254,19580118,   36,    0
102254,19580119,   -4,    0
102254,19580120,   -8,    0
102254,19580121,  -42,    0
102254,19580122,  -16,    0
102254,19580123,  -25,    0
102254,19580124,  -52,    0
102254,19580125,  -39,    0
102254,19580126,  -29,    0
102254,19580127,   -8,    0
102254,19580128,  -19,    0
102254,19580129,  -28,    0
102254,19580130,   23,    0
102254,19580131,    5,    0
102254,19580201,  -15,    0
102254,19580202,   29,    0
102254,19580203,   31,    0
102254,19580204,   17,    0
102254,19580205,   50,    0
102254,19580206,    0,    0
102254,19580207,  -16,    0
102254,19580208,    2,    0
102254,19580209,   50,    0
102254,19580210,   72,    0
102254,19580211,   90,    0
102254,19580212,   82,    0
102254,19580213,   65,    0
102254,19580214,  124,    0
102254,19580215,  111,    0
102254,19580216,   62,    0
102254,19580217,    3,    0
102254,19580218,   -8,    0
102254,19580219,   -8,    0
102254,19580220,   29,    0
102254,19580221,    6,    0
102254,19580222,  -10,    0
102254,19580223,  -11,    0
102254,19580224,  -18,    0
102254,19580225,   50,    0
102254,19580226,  -33,    0
102254,19580227,  -44,    0
102254,19580228,  -55,    0
102254,19580301,  -16,    0
102254,19580302,   15,    0
102254,19580303,    7,    0
102254,19580304,   25,    0
102254,19580305,   55,    0
102254,19580306,   24,    0
102254,19580307,    2,    0
102254,19580308,    0,    0
102254,19580309,   -7,    0
102254,19580310,  -46,    0
102254,19580311,  -34,    0
102254,19580312,  -14,    0
102254,19580313,  -12,    0
102254,19580314,  -34,    0
102254,19580315,   -9,    0
102254,19580316,   -6,    0
102254,19580317,   -6,    0
102254,19580318,   -8,    0
102254,19580319,   -7,    0
102254,19580320,  -16,    0
102254,19580321,  -28,    0
102254,19580322,  -37,    0
102254,19580323,  -21,    0
102254,19580324,    2,    0
102254,19580325,   30,    0
102254,19580326,   34,    0
102254,19580327,   46,    0
102254,19580328,   50,    0
102254,19580329,   36,    0
102254,19580330,   22,    0
102254,19580331,    0,    0
102254,19580401,   -2,    0
102254,19580402,    5,    0
102254,19580403,   46,    0
102254,19580404,   82,    0
102254,19580405,   54,    0
102254,19580406,   24,    0
102254,19580407,   22,    0
102254,19580408,   26,    0
102254,19580409,   17,    0
102254,19580410,    8,    0
102254,19580411,   21,    0
102254,19580412,   20,    0
102254,19580413,   36,    0
102254,19580414,   83,    0
102254,19580415,   91,    0
102254,19580416,   64,    0
102254,19580417,   51,    0
102254,19580418,   70,    0
102254,19580419,   99,    0
102254,19580420,  107,    0
102254,19580421,   89,    0
102254,19580422,   60,    0
102254,19580423,   60,    0
102254,19580424,   60,    0
102254,19580425,  108,    0
102254,19580426,   90,    0
102254,19580427,   68,    0
102254,19580428,   70,    0
102254,19580429,   87,    0
102254,19580430,  125,    0
102254,19580501,  136,    0
102254,19580502,  148,    0
102254,19580503,   71,    0
102254,19580504,   59,    0
102254,19580505,  156,    0
102254,19580506,  145,    0
102254,19580507,  116,    0
102254,19580508,  173,    0
102254,19580509,  191,    0
102254,19580510,  162,    0
102254,19580511,  147,    0
102254,19580512,  112,    0
102254,19580513,  134,    0
102254,19580514,  144,    0
102254,19580515,  121,    0
102254,19580516,  118,    0
102254,19580517,   97,    0
102254,19580518,  120,    0
102254,19580519,  146,    0
102254,19580520,  184,    0
102254,19580521,  106,    0
102254,19580522,  129,    0
102254,19580523,  138,    0
102254,19580524,  175,    0
102254,19580525,  206,    0
102254,19580526,  194,    0
102254,19580527,  136,    0
102254,19580528,  116,    0
102254,19580529,  136,    0
102254,19580530,  161,    0
102254,19580531,  156,    0
102254,19580601,  181,    0
102254,19580602,  196,    0
102254,19580603,  156,    0
102254,19580604,  126,    0
102254,19580605,  125,    0
102254,19580606,  120,    0
102254,19580607,  166,    0
102254,19580608,  155,    0
102254,19580609,  131,    0
102254,19580610,  112,    0
102254,19580611,  126,    0
102254,19580612,  114,    0
102254,19580613,  138,    0
102254,19580614,  142,    0
102254,19580615,  161,    0
102254,19580616,  179,    0
102254,19580617,  201,    0
102254,19580618,  136,    0
102254,19580619,  148,    0
102254,19580620,  140,    0
102254,19580621,  152,    0
102254,19580622,  146,    0
102254,19580623,  142,    0
102254,19580624,  152,    0
102254,19580625,  153,    0
102254,19580626,  179,    0
102254,19580627,  158,    0
102254,19580628,  162,    0
102254,19580629,  170,    0
102254,19580630,  182,    0
102254,19580701,  216,    0
102254,19580702,  178,    0
102254,19580703,  174,    0
102254,19580704,  170,    0
102254,19580705,  179,    0
102254,19580706,  172,    0
102254,19580707,  166,    0
102254,19580708,  149,    0
102254,19580709,  178,    0
102254,19580710,  210,    0
102254,19580711,  199,    0
102254,19580712,  214,    0
102254,19580713,  232,    0
102254,19580714,  167,    0
102254,19580715,  205,    0
102254,19580716,  230,    0
102254,19580717,  154,    0
102254,19580718,  150,    0
102254,19580719,  171,    0
102254,19580720,  196,    0
102254,19580721,  153,    0
102254,19580722,  156,    0
102254,19580723,  138,    0
102254,19580724,  132,    0
102254,19580725,  128,    0
102254,19580726,  155,    0
102254,19580727,  169,    0
102254,19580728,  193,    0
102254,19580729,  188,    0
102254,19580730,  192,    0
102254,19580731,  176,    0
102254,19580801,  224,    0
102254,19580802,  168,    0
102254,19580803,  151,    0
102254,19580804,  177,    0
102254,19580805,  196,    0
102254,19580806,  176,    0
102254,19580807,  156,    0
102254,19580808,  175,    0
102254,19580809,  174,    0
102254,19580810,  190,    0
102254,19580811,  208,    0
102254,19580812,  183,    0
102254,19580813,  168,    0
102254,19580814,  172,    0
102254,19580815,  188,    0
102254,19580816,  185,    0
102254,19580817,  166,    0
102254,19580818,  194,    0
102254,19580819,  193,    0
102254,19580820,  189,    0
102254,19580821,  178,    0
102254,19580822,  176,    0
102254,19580823,  162,    0
102254,19580824,  136,    0
102254,19580825,  139,    0
102254,19580826,  153,    0
102254,19580827,  162,    0
102254,19580828,  176,    0
102254,19580829,  189,    0
102254,19580830,  190,    0
102254,19580831,  182,    0
102254,19580901,  189,    0
102254,19580902,  169,    0
102254,19580903,  163,    0
102254,19580904,  155,    0
102254,19580905,  148,    0
102254,19580906,  171,    0
102254,19580907,  199,    0
102254,19580908,  161,    0
102254,19580909,  160,    0
102254,19580910,  156,    0
102254,19580911,  143,    0
102254,19580912,  126,    0
102254,19580913,  146,    0
102254,19580914,  152,    0
102254,19580915,  188,    0
102254,19580916,  166,    0
102254,19580917,  152,    0
102254,19580918,  127,    0
102254,19580919,  136,    0
102254,19580920,  151,    0
102254,19580921,  149,    0
102254,19580922,  137,    0
102254,19580923,  122,    0
102254,19580924,  140,    0
102254,19580925,  134,    0
102254,19580926,  117,    0
102254,19580927,  111,    0
102254,19580928,  104,    0
102254,19580929,  130,    0
102254,19580930,  146,    0
102254,19581001,  148,    0
102254,19581002,  147,    0
102254,19581003,  124,    0
102254,19581004,  140,    0
102254,19581005,  127,    0
102254,19581006,  124,    0
102254,19581007,   98,    0
102254,19581008,  101,    0
102254,19581009,  144,    0
102254,19581010,  166,    0
102254,19581011,  131,    0
102254,19581012,  126,    0
102254,19581013,   96,    0
102254,19581014,  118,    0
102254,19581015,  102,    0
102254,19581016,   72,    0
102254,19581017,   71,    0
102254,19581018,   58,    0
102254,19581019,   60,    0
102254,19581020,   75,    0
102254,19581021,   63,    0
102254,19581022,   60,    0
102254,19581023,   98,    0
102254,19581024,  118,    0
102254,19581025,  114,    0
102254,19581026,  108,    0
102254,19581027,  102,    0
102254,19581028,   97,    0
102254,19581029,   70,    0
102254,19581030,   48,    0
102254,19581031,   82,    0
102254,19581101,   68,    0
102254,19581102,   41,    0
102254,19581103,   48,    0
102254,19581104,   54,    0
102254,19581105,   37,    0
102254,19581106,   28,    0
102254,19581107,   26,    0
102254,19581108,   61,    0
102254,19581109,   71,    0
102254,19581110,   30,    0
102254,19581111,   39,    0
102254,19581112,   50,    0
102254,19581113,   80,    0
102254,19581114,   75,    0
102254,19581115,   71,    0
102254,19581116,   46,    0
102254,19581117,   64,    0
102254,19581118,   72,    0
102254,19581119,   38,    0
102254,19581120,   27,    0
102254,19581121,   28,    0
102254,19581122,   36,    0
102254,19581123,   42,    0
102254,19581124,   22,    0
102254,19581125,   12,    0
102254,19581126,   49,    0
102254,19581127,   44,    0
102254,19581128,   32,    0
102254,19581129,   -9,    0
102254,19581130,   10,    0
102254,19581201,    5,    0
102254,19581202,  -14,    0
102254,19581203,   -9,    0
102254,19581204,   21,    0
102254,19581205,   35,    0
102254,19581206,   20,    0
102254,19581207,   13,    0
102254,19581208,    4,    0
102254,19581209,   21,    0
102254,19581210,   16,    0
102254,19581211,   18,    0
102254,19581212,   10,    0
102254,19581213,   47,    0
102254,19581214,   44,    0
102254,19581215,   31,    0
102254,19581216,   53,    0
102254,19581217,   57,    0
102254,19581218,   55,    0
102254,19581219,   47,    0
102254,19581220,   42,    0
102254,19581221,   42,    0
102254,19581222,   26,    0
102254,19581223,   43,    0
102254,19581224,   36,    0
102254,19581225,   40,    0
102254,19581226,   25,    0
102254,19581227,   12,    0
102254,19581228,   15,    0
102254,19581229,   44,    0
102254,19581230,   48,    0
102254,19581231,   58,    0
102254,19590101,   53,    0
102254,19590102,   44,    0
102254,19590103,   20,    0
102254,19590104,    8,    0
102254,19590105,   20,    0
102254,19590106,    9,    0
102254,19590107,   30,    0
102254,19590108,    6,    0
102254,19590109,  -14,    0
102254,19590110,  -50,    0
102254,19590111,  -23,    0
102254,19590112,  -18,    0
102254,19590113,  -70,    0
102254,19590114,    3,    0
102254,19590115,  -75,    0
102254,19590116,  -62,    0
102254,19590117,   -3,    0
102254,19590118,    1,    0
102254,19590119,   20,    0
102254,19590120,   58,    0
102254,19590121,   56,    0
102254,19590122,   97,    0
102254,19590123,   52,    0
102254,19590124,   19,    0
102254,19590125,    6,    0
102254,19590126,   10,    0
102254,19590127,   15,    0
102254,19590128,    5,    0
102254,19590129,  -29,    0
102254,19590130,  -42,    0
102254,19590131,    7,    0
102254,19590201,    1,    0
102254,19590202,  -10,    0
102254,19590203,  -28,    0
102254,19590204,   -8,    0
102254,19590205,  -10,    0
102254,19590206,  -53,    0
102254,19590207,  -46,    0
102254,19590208,  -46,    0
102254,19590209,  -74,    0
102254,19590210,  -32,    0
102254,19590211,  -15,    0
102254,19590212,  -78,    0
102254,19590213,  -60,    0
102254,19590214,  -57,    0
102254,19590215,    8,    0
102254,19590216,    4,    0
102254,19590217,   26,    0
102254,19590218,   35,    0
102254,19590219,    3,    0
102254,19590220,   34,    0
102254,19590221,    5,    0
102254,19590222,    9,    0
102254,19590223,   37,    0
102254,19590224,   56,    0
102254,19590225,   60,    0
102254,19590226,   59,    0
102254,19590227,   85,    0
102254,19590228,   78,    0
102254,19590301,   76,    0
102254,19590302,   95,    0
102254,19590303,   84,    0
102254,19590304,   82,    0
102254,19590305,   91,    0
102254,19590306,  109,    0
102254,19590307,   94,    0
102254,19590308,   71,    0
102254,19590309,   17,    0
102254,19590310,   21,    0
102254,19590311,   32,    0
102254,19590312,   13,    0
102254,19590313,    8,    0
102254,19590314,   20,    0
102254,19590315,   25,    0
102254,19590316,   35,    0
102254,19590317,   25,    0
102254,19590318,   46,    0
102254,19590319,   76,    0
102254,19590320,   85,    0
102254,19590321,   99,    0
102254,19590322,  126,    0
102254,19590323,  114,    0
102254,19590324,   92,    0
102254,19590325,  114,    0
102254,19590326,   81,    0
102254,19590327,   86,    0
102254,19590328,   70,    0
102254,19590329,   83,    0
102254,19590330,   88,    0
102254,19590331,   82,    0
102254,19590401,   93,    0
102254,19590402,   90,    0
102254,19590403,   81,    0
102254,19590404,  100,    0
102254,19590405,   72,    0
102254,19590406,   90,    0
102254,19590407,   51,    0
102254,19590408,   91,    0
102254,19590409,   97,    0
102254,19590410,   73,    0
102254,19590411,   70,    0
102254,19590412,  105,    0
102254,19590413,  142,    0
102254,19590414,  170,    0
102254,19590415,  170,    0
102254,19590416,  173,    0
102254,19590417,  158,    0
102254,19590418,  117,    0
102254,19590419,   44,    0
102254,19590420,   25,    0
102254,19590421,   50,    0
102254,19590422,   79,    0
102254,19590423,   88,    0
102254,19590424,   72,    0
102254,19590425,  109,    0
102254,19590426,  142,    0
102254,19590427,  104,    0
102254,19590428,  120,    0
102254,19590429,  134,    0
102254,19590430,  157,    0
102254,19590501,  142,    0
102254,19590502,   92,    0
102254,19590503,   99,    0
102254,19590504,   75,    0
102254,19590505,   78,    0
102254,19590506,   98,    0
102254,19590507,  137,    0
102254,19590508,  166,    0
102254,19590509,  185,    0
102254,19590510,  199,    0
102254,19590511,  184,    0
102254,19590512,  158,    0
102254,19590513,  126,    0
102254,19590514,   87,    0
102254,19590515,  112,    0
102254,19590516,  142,    0
102254,19590517,  164,    0
102254,19590518,  155,    0
102254,19590519,  162,    0
102254,19590520,  138,    0
102254,19590521,  136,    0
102254,19590522,  146,    0
102254,19590523,  147,    0
102254,19590524,  152,    0
102254,19590525,  162,    0
102254,19590526,  114,    0
102254,19590527,  114,    0
102254,19590528,  107,    0
102254,19590529,  120,    0
102254,19590530,  132,    0
102254,19590531,  161,    0
102254,19590601,  171,    0
102254,19590602,  150,    0
102254,19590603,  170,    0
102254,19590604,  190,    0
102254,19590605,  194,    0
102254,19590606,  214,    0
102254,19590607,  203,    0
102254,19590608,  170,    0
102254,19590609,  142,    0
102254,19590610,  125,    0
102254,19590611,  117,    0
102254,19590612,  165,    0
102254,19590613,  181,    0
102254,19590614,  165,    0
102254,19590615,  139,    0
102254,19590616,  126,    0
102254,19590617,  182,    0
102254,19590618,  216,    0
102254,19590619,  151,    0
102254,19590620,  172,    0
102254,19590621,  207,    0
102254,19590622,  223,    0
102254,19590623,  191,    0
102254,19590624,  194,    0
102254,19590625,  199,    0
102254,19590626,  209,    0
102254,19590627,  189,    0
102254,19590628,  170,    0
102254,19590629,  171,    0
102254,19590630,  152,    0
102254,19590701,  155,    0
102254,19590702,  174,    0
102254,19590703,  165,    0
102254,19590704,  190,    0
102254,19590705,  208,    0
102254,19590706,  212,    0
102254,19590707,  185,    0
102254,19590708,  232,    0
102254,19590709,  266,    0
102254,19590710,  279,    0
102254,19590711,  266,    0
102254,19590712,  238,    0
102254,19590713,  194,    0
102254,19590714,  181,    0
102254,19590715,  179,    0
102254,19590716,  176,    0
102254,19590717,  212,    0
102254,19590718,  211,    0
102254,19590719,  197,    0
102254,19590720,  212,    0
102254,19590721,  205,    0
102254,19590722,  184,    0
102254,19590723,  182,    0
102254,19590724,  221,    0
102254,19590725,  222,    0
102254,19590726,  216,    0
102254,19590727,  237,    0
102254,19590728,  231,    0
102254,19590729,  165,    0
102254,19590730,  174,    0
102254,19590731,  174,    0
102254,19590801,  164,    0
102254,19590802,  176,    0
102254,19590803,  162,    0
102254,19590804,  163,    0
102254,19590805,  147,    0
102254,19590806,  179,    0
102254,19590807,  190,    0
102254,19590808,  216,    0
102254,19590809,  224,    0
102254,19590810,  218,    0
102254,19590811,  196,    0
102254,19590812,  208,    0
102254,19590813,  220,    0
102254,19590814,  223,    0
102254,19590815,  186,    0
102254,19590816,  136,    0
102254,19590817,  178,    0
102254,19590818,  186,    0
102254,19590819,  205,    0
102254,19590820,  215,    0
102254,19590821,  226,    0
102254,19590822,  222,    0
102254,19590823,  216,    0
102254,19590824,  216,    0
102254,19590825,  217,    0
102254,19590826,  212,    0
102254,19590827,  146,    0
102254,19590828,  133,    0
102254,19590829,  114,    0
102254,19590830,  135,    0
102254,19590831,  134,    0
102254,19590901,  122,    0
102254,19590902,  128,    0
102254,19590903,  149,    0
102254,19590904,  162,    0
102254,19590905,  155,    0
102254,19590906,  144,    0
102254,19590907,  151,    0
102254,19590908,  158,    0
102254,19590909,  151,    0
102254,19590910,  154,    0
102254,19590911,  158,    0
102254,19590912,  186,    0
102254,19590913,  171,    0
102254,19590914,  128,    0
102254,19590915,  138,    0
102254,19590916,  136,    0
102254,19590917,  102,    0
102254,19590918,  111,    0
102254,19590919,  132,    0
102254,19590920,  118,    0
102254,19590921,  161,    0
102254,19590922,  154,    0
102254,19590923,  138,    0
102254,19590924,  129,    0
102254,19590925,  111,    0
102254,19590926,  124,    0
102254,19590927,  123,    0
102254,19590928,  112,    0
102254,19590929,   99,    0
102254,19590930,   71,    0
102254,19591001,   78,    0
102254,19591002,  103,    0
102254,19591003,  135,    0
102254,19591004,  109,    0
102254,19591005,   65,    0
102254,19591006,   70,    0
102254,19591007,   64,    0
102254,19591008,   70,    0
102254,19591009,  106,    0
102254,19591010,   87,    0
102254,19591011,   79,    0
102254,19591012,   50,    0
102254,19591013,   60,    0
102254,19591014,   54,    0
102254,19591015,   46,    0
102254,19591016,   48,    0
102254,19591017,   72,    0
102254,19591018,   96,    0
102254,19591019,  108,    0
102254,19591020,  106,    0
102254,19591021,   96,    0
102254,19591022,  104,    0
102254,19591023,  100,    0
102254,19591024,   95,    0
102254,19591025,   75,    0
102254,19591026,   65,    0
102254,19591027,  110,    0
102254,19591028,   91,    0
102254,19591029,   67,    0
102254,19591030,   47,    0
102254,19591031,   58,    0
102254,19591101,   54,    0
102254,19591102,   66,    0
102254,19591103,   30,    0
102254,19591104,   37,    0
